"Object" "Context" "ObjectResponse" "ContextResponse" "ChoiceNo" "SubjectNo" "Group" "CorrObjResp" "Accuracy" "SeenHit" "FalseSeenHit" "ContextAccuracy" "ObjectType" "ItemOrder" "CuriosityRating" "ItemOrderType" "CuriosityRatingType"
"UGGboot" "Library" "Seen" "Library" 2 "P12" "Novel" "Seen" 1 1 0 1 "Old" 6 7 "Late" "High"
"WineBottle" "Library" "New" "None" 4 "P12" "Novel" "Seen" 0 0 0 0 "Old" 3 7 "Early" "High"
"FireExtinguisher" "LivingRoom" "Seen" "Gym" 4 "P12" "Novel" "Seen" 1 1 0 0 "Old" 1 7 "Early" "High"
"FirstAidKit" "LivingRoom" "Familiar" "LivingRoom" 3 "P12" "Novel" "Seen" 1 0 0 1 "Old" 4 7 "Late" "High"
"Official hat" "LivingRoom" "New" "None" 3 "P12" "Novel" "Seen" 0 0 0 0 "Old" 5 7 "Late" "High"
"Pinza" "LivingRoom" "Familiar" "Library" 3 "P12" "Novel" "Seen" 1 0 0 0 "Old" 6 7 "Late" "High"
"StrawberryDonut" "LivingRoom" "Seen" "LivingRoom" 4 "P12" "Novel" "Seen" 1 1 0 1 "Old" 2 7 "Early" "High"
"TennisBall" "LivingRoom" "Familiar" "LivingRoom" 4 "P12" "Novel" "Seen" 1 0 0 1 "Old" 3 7 "Early" "High"
"Canister" "StorageRoom" "Familiar" "Bedroom" 4 "P12" "Novel" "Seen" 1 0 0 0 "Old" 2 7 "Early" "High"
"CinRoll" "StorageRoom" "Familiar" "Library" 1 "P12" "Novel" "Seen" 1 0 0 0 "Old" 3 7 "Early" "High"
"CokeCan" "StorageRoom" "Seen" "StorageRoom" 2 "P12" "Novel" "Seen" 1 1 0 1 "Old" 6 7 "Late" "High"
"HTCVive" "StorageRoom" "Familiar" "LivingRoom" 4 "P12" "Novel" "Seen" 1 0 0 0 "Old" 1 7 "Early" "High"
"Recorder" "StorageRoom" "Seen" "Gym" 2 "P12" "Novel" "Seen" 1 1 0 0 "Old" 5 7 "Late" "High"
"Toothpaste" "StorageRoom" "Seen" "StorageRoom" 1 "P12" "Novel" "Seen" 1 1 0 1 "Old" 4 7 "Late" "High"
"Calculator" "Bedroom" "New" "None" 4 "P25" "Novel" "Seen" 0 0 0 0 "Old" 3 7 "Early" "High"
"Grape" "Bedroom" "New" "None" 2 "P25" "Novel" "Seen" 0 0 0 0 "Old" 2 7 "Early" "High"
"Muffin" "Bedroom" "New" "None" 1 "P25" "Novel" "Seen" 0 0 0 0 "Old" 1 7 "Early" "High"
"NikonCamera" "Bedroom" "New" "None" 3 "P25" "Novel" "Seen" 0 0 0 0 "Old" 4 7 "Late" "High"
"Toaster" "Bedroom" "New" "None" 1 "P25" "Novel" "Seen" 0 0 0 0 "Old" 6 7 "Late" "High"
"Typewriter" "Bedroom" "New" "None" 1 "P25" "Novel" "Seen" 0 0 0 0 "Old" 5 7 "Late" "High"
"EggBeater" "Classroom" "New" "None" 2 "P25" "Novel" "Seen" 0 0 0 0 "Old" 4 6 "Late" "High"
"HandDrill" "Classroom" "Seen" "Classroom" 3 "P25" "Novel" "Seen" 1 1 0 1 "Old" 5 6 "Late" "High"
"Kettle" "Classroom" "New" "None" 3 "P25" "Novel" "Seen" 0 0 0 0 "Old" 6 6 "Late" "High"
"Mouse" "Classroom" "New" "None" 4 "P25" "Novel" "Seen" 0 0 0 0 "Old" 1 6 "Early" "High"
"Mushroom" "Classroom" "Seen" "StorageRoom" 3 "P25" "Novel" "Seen" 1 1 0 0 "Old" 3 6 "Early" "High"
"Padella" "Classroom" "New" "None" 1 "P25" "Novel" "Seen" 0 0 0 0 "Old" 2 6 "Early" "High"
"Apple" "Gym" "Familiar" "StorageRoom" 4 "P25" "Novel" "Seen" 1 0 0 0 "Old" 1 5 "Early" "High"
"PencilSharpener" "Gym" "Seen" "Classroom" 4 "P25" "Novel" "Seen" 1 1 0 0 "Old" 2 5 "Early" "High"
"Pineapple" "Gym" "New" "None" 1 "P25" "Novel" "Seen" 0 0 0 0 "Old" 3 5 "Early" "High"
"SaltSub" "Gym" "Familiar" "Gym" 2 "P25" "Novel" "Seen" 1 0 0 1 "Old" 5 5 "Late" "High"
"Squeezer" "Gym" "Familiar" "LivingRoom" 2 "P25" "Novel" "Seen" 1 0 0 0 "Old" 4 5 "Late" "High"
"Cabbaage" "Gym" "Seen" "Gym" 2 "P25" "Novel" "Seen" 1 1 0 1 "Old" 6 5 "Late" "High"
"Avocado" "Library" "New" "None" 3 "P25" "Familiar" "Seen" 0 0 0 0 "Old" 2 2 "Early" "Low"
"BaseballBat" "Library" "New" "None" 4 "P25" "Familiar" "Seen" 0 0 0 0 "Old" 4 2 "Late" "Low"
"Controller" "Library" "New" "None" 1 "P25" "Familiar" "Seen" 0 0 0 0 "Old" 5 2 "Late" "Low"
"Headphones" "Library" "New" "None" 3 "P25" "Familiar" "Seen" 0 0 0 0 "Old" 1 2 "Early" "Low"
"OfficeBin" "Library" "New" "None" 4 "P25" "Familiar" "Seen" 0 0 0 0 "Old" 6 2 "Late" "Low"
"PiggyBank" "Library" "New" "None" 3 "P25" "Familiar" "Seen" 0 0 0 0 "Old" 3 2 "Early" "Low"
"CleaningBucket" "LivingRoom" "New" "None" 2 "P25" "Familiar" "Seen" 0 0 0 0 "Old" 5 3 "Late" "Low"
"HTCViveController" "LivingRoom" "Seen" "Library" 3 "P25" "Familiar" "Seen" 1 1 0 0 "Old" 1 3 "Early" "Low"
"Openner" "LivingRoom" "New" "None" 4 "P25" "Familiar" "Seen" 0 0 0 0 "Old" 6 3 "Late" "Low"
"Paprika" "LivingRoom" "Seen" "LivingRoom" 2 "P25" "Familiar" "Seen" 1 1 0 1 "Old" 3 3 "Early" "Low"
"RugbyBall" "LivingRoom" "New" "None" 4 "P25" "Familiar" "Seen" 0 0 0 0 "Old" 4 3 "Late" "Low"
"Teacup" "LivingRoom" "New" "None" 1 "P25" "Familiar" "Seen" 0 0 0 0 "Old" 2 3 "Early" "Low"
"JBLSpeaker" "StorageRoom" "Seen" "Gym" 1 "P25" "Familiar" "Seen" 1 1 0 0 "Old" 3 1 "Early" "Low"
"MechanicalGloves" "StorageRoom" "New" "Classroom" 4 "P25" "Familiar" "Seen" 0 0 0 0 "Old" 2 1 "Early" "Low"
"MilkCarton" "StorageRoom" "Seen" "StorageRoom" 4 "P25" "Familiar" "Seen" 1 1 0 1 "Old" 4 1 "Late" "Low"
"Spoons" "StorageRoom" "New" "None" 2 "P25" "Familiar" "Seen" 0 0 0 0 "Old" 5 1 "Late" "Low"
"Stapler" "StorageRoom" "Seen" "StorageRoom" 4 "P25" "Familiar" "Seen" 1 1 0 1 "Old" 1 1 "Early" "Low"
"MokeExpress" "StorageRoom" "Seen" "LivingRoom" 3 "P25" "Familiar" "Seen" 1 1 0 0 "Old" 6 1 "Late" "Low"
